# gammas 	 deltas 	 lambdas 
#  Acceptance Ratio: 0.0003
#  Elapsed Time: 0.568690299987793
100438.569447952453629 	 151362027325.530456542968750 	 1507010.983504366595298
89187.520268442734960 	 191180564372.292816162109375 	 2143579.772112336009741
73488.676211863290519 	 157528839807.063171386718750 	 2143579.772112336009741
96339.054166620888282 	 206510447776.003204345703125 	 2143579.772112336009741
97538.390713685395895 	 197074439570.628814697265625 	 2020480.737160427030176
111170.554896840447327 	 141938780358.069091796875000 	 1276765.961002710741013
79478.690097431623144 	 101475686141.483917236328125 	 1276765.961002710741013
136944.376101958565414 	 174845917957.733795166015625 	 1276765.961002710741013
109628.106645226434921 	 164376328487.780731201171875 	 1499399.501805937848985
96949.822294168654480 	 119072466595.183700561523438 	 1228186.537917415844277
106337.292070834140759 	 130602030599.990859985351562 	 1228186.537917415844277
95057.421958142687799 	 116748245978.126205444335938 	 1228186.537917415844277
109921.935466266455478 	 141901015916.995544433593750 	 1290925.376405358314514
87056.164548874148750 	 112383011988.662170410156250 	 1290925.376405358314514
101010.540147825202439 	 239849317166.790008544921875 	 2374497.916908268816769
81376.705606989169610 	 193228817948.653228759765625 	 2374497.916908268816769
89950.988699723660829 	 213588435291.333068847656250 	 2374497.916908268816769
76053.095021568442462 	 180587915703.140899658203125 	 2374497.916908268816769
72355.916317139475723 	 135959752127.592285156250000 	 1879041.259482833789662
98377.961981670465320 	 184856249587.392425537109375 	 1879041.259482833789662
105127.419471445507952 	 197538758689.805145263671875 	 1879041.259482833789662
94011.286254050050047 	 168250409824.247802734375000 	 1789683.095810206606984
74431.318526992356055 	 204632663117.605316162109375 	 2749281.715913654305041
79186.855798647738993 	 202209005394.538055419921875 	 2553567.803079651203007
122496.762356723134872 	 312803788335.627624511718750 	 2553567.803079651203007
81226.779067606083117 	 207418087774.903076171875000 	 2553567.803079651203007
64748.493866791963228 	 128442451013.695770263671875 	 1983713.339771923143417
82102.733628049914842 	 162868287929.703491210937500 	 1983713.339771923143417
75590.254505397882895 	 140559484060.313140869140625 	 1859492.139297875110060
58649.580216497088259 	 192866836663.780456542968750 	 3288460.649706925265491
52799.484832314323285 	 163097538361.474487304687500 	 3088998.668821397237480
57459.420088115010003 	 221883041303.869964599609375 	 3861560.749544783029705
64289.969961475202581 	 248259624592.645782470703125 	 3861560.749544783029705
81714.034613708136021 	 177203547240.070098876953125 	 2168581.542666146531701
88801.902973989344900 	 192574167743.023284912109375 	 2168581.542666146531701
124212.317587626399472 	 193940244857.864898681640625 	 1561360.810461075743660
101832.185353285618476 	 158996783454.228515625000000 	 1561360.810461075743660
129588.252384962892393 	 202334018770.020080566406250 	 1561360.810461075743660
117205.369382804856286 	 182999870529.925933837890625 	 1561360.810461075743660
88825.643037583780824 	 138688878002.888031005859375 	 1561360.810461075743660
86670.104629418856348 	 135323304806.935653686523438 	 1561360.810461075743660
154941.754545777395833 	 241919983451.856048583984375 	 1561360.810461075743660
146024.336936273786705 	 137074591711.913543701171875 	 938710.591589496587403
163415.235133031557780 	 153399612046.464752197265625 	 938710.591589496587403
153796.055349799862597 	 107555885279.837768554687500 	 699340.987876499071717
95540.701640002269414 	 90947183082.086624145507812 	 951920.820351267233491
122622.600943118348368 	 116727006883.379287719726562 	 951920.820351267233491
118743.900372516553034 	 113034791054.315109252929688 	 951920.820351267233491
134214.875782758346759 	 153775678645.918273925781250 	 1145742.435397557914257
104677.976743143415661 	 81041807703.354095458984375 	 774201.128306221915409
109008.285750485709286 	 139571505313.370086669921875 	 1280375.196733595104888
156724.461771050380776 	 200666113573.075439453125000 	 1280375.196733595104888
100167.896787602323457 	 128252490555.816772460937500 	 1280375.196733595104888
122036.957577092354768 	 156253093566.539031982421875 	 1280375.196733595104888
109243.676878744678106 	 199940224757.491088867187500 	 1830222.402523262659088
103122.053009424547781 	 188736291612.040252685546875 	 1830222.402523262659088
120039.921285834279843 	 219699753134.462951660156250 	 1830222.402523262659088
102166.118539016824798 	 170069015268.459259033203125 	 1664632.245018788613379
120698.573456034588162 	 189050864209.561218261718750 	 1566305.705165807157755
95161.209995401397464 	 162146623882.324951171875000 	 1703915.112997833639383
96961.721035127106006 	 124633915449.069488525390625 	 1285392.978987216483802
113627.033240642398596 	 151370197807.047027587890625 	 1332167.121590432943776
91949.493326668598456 	 196452768936.400604248046875 	 2136529.107762058265507
98907.601517448245431 	 156722742760.766357421875000 	 1584536.884489297633991
80913.314848563852138 	 128210131823.844985961914062 	 1584536.884489297633991
85046.785031763778534 	 134759767790.062011718750000 	 1584536.884489297633991
109278.474651562195504 	 238234306408.300415039062500 	 2180066.176508391741663
97457.187094891967718 	 212463117243.224121093750000 	 2180066.176508391741663
118705.147691161735565 	 258785077458.934906005859375 	 2180066.176508391741663
74275.162050290789921 	 161924768540.518646240234375 	 2180066.176508391741663
111047.818167076271493 	 242091592361.097076416015625 	 2180066.176508391741663
93639.557438259987975 	 219233538434.153503417968750 	 2341249.194590675644577
84670.074984089966165 	 198233744862.432739257812500 	 2341249.194590675644577
64878.287764042921481 	 189592967652.592926025390625 	 2922286.857232225127518
69737.895144478505244 	 239876225374.020507812500000 	 3439682.612689418252558
71116.649647016442032 	 244618703263.567504882812500 	 3439682.612689418252558
79501.016529788059415 	 273458264248.646026611328125 	 3439682.612689418252558
53948.890531869474216 	 191759691726.532928466796875 	 3554469.606993193738163
45471.221841883205343 	 191658357290.308105468750000 	 4214937.481925612315536
48267.198083013594442 	 203443222347.622070312500000 	 4214937.481925612315536
48151.253353753447300 	 137296101807.058410644531250 	 2851350.530761542730033
75275.921556469897041 	 269346551407.477600097656250 	 3578123.599661563988775
75630.225753487917245 	 270614295616.286895751953125 	 3578123.599661563988775
83172.824028744595125 	 328852097143.213378906250000 	 3953840.704381539486349
45809.828864630493626 	 181124766025.728424072265625 	 3953840.704381539486349
35347.576542131660972 	 205065329833.705780029296875 	 5801397.150644352659583
52143.205741088742798 	 248819857288.144561767578125 	 4771855.772037333808839
36114.342249408313364 	 179537091707.469085693359375 	 4971351.560761447064579
67900.137219011754496 	 268884753895.673095703125000 	 3960003.100264523178339
53566.272878905583639 	 212122606670.081542968750000 	 3960003.100264523178339
55471.158686002381728 	 203918529935.709930419921875 	 3676118.090303508099169
44885.639913804021489 	 165004912881.984161376953125 	 3676118.090303508099169
58040.823547358166252 	 239932820292.035308837890625 	 4133863.126464136410505
57059.102832887168915 	 201521330009.960754394531250 	 3531799.835692646913230
112867.345497350994265 	 316724471612.910156250000000 	 2806165.682529883924872
71695.013736093183979 	 204514447282.504486083984375 	 2852561.658406468108296
55723.969324199264520 	 158956058348.429016113281250 	 2852561.658406468108296
41022.921067188406596 	 149321215420.447479248046875 	 3639945.950603696051985
62750.101134954747977 	 261925457761.363220214843750 	 4174104.153203642461449
54085.276446955678693 	 225757577044.404846191406250 	 4174104.153203642461449
65485.028129318227002 	 155228764253.470550537109375 	 2370446.630135496146977
64907.955596473126207 	 162930945736.931610107421875 	 2510184.525759192183614
101577.809354710378102 	 239843955378.798126220703125 	 2361184.562872993759811
157389.009940405056113 	 150838232147.561218261718750 	 958378.429374933708459
150187.866510986525100 	 143936811617.971466064453125 	 958378.429374933708459
133454.910813747235807 	 188317098572.104553222656250 	 1411091.562115119537339
114597.341835592786083 	 161707342105.026977539062500 	 1411091.562115119537339
83868.271330034069251 	 118345810002.992462158203125 	 1411091.562115119537339
79080.628653898922494 	 111590007820.275909423828125 	 1411091.562115119537339
119033.886389227292966 	 167967712689.608398437500000 	 1411091.562115119537339
84412.999378000924480 	 124350290926.502258300781250 	 1473117.788051368435845
84539.011110501014628 	 174931501041.924072265625000 	 2069239.972694629104808
93881.936672860698309 	 226492095469.171020507812500 	 2412520.485792717430741
51222.846622325501812 	 116110083974.715515136718750 	 2266763.595370134804398
115040.407780203982838 	 228231841717.786163330078125 	 1983927.613972349092364
95132.053796134379809 	 188735108500.054046630859375 	 1983927.613972349092364
55337.722883663685934 	 109786036523.249954223632812 	 1983927.613972349092364
81198.594735588019830 	 161092134311.682891845703125 	 1983927.613972349092364
71543.102531158088823 	 141936336700.819610595703125 	 1983927.613972349092364
63894.716742097312817 	 126762492931.588226318359375 	 1983927.613972349092364
114062.914766537767719 	 226292566335.508697509765625 	 1983927.613972349092364
106554.024072341635474 	 211395470736.992980957031250 	 1983927.613972349092364
99335.861804612912238 	 181760905452.450439453125000 	 1829761.197521617636085
61025.936943559943757 	 97849773721.311523437500000 	 1603412.886750239180401
89567.216524684277829 	 260860538551.125030517578125 	 2912455.568821134045720
54393.315703768981621 	 157813336924.196502685546875 	 2901336.954409297555685
62723.189328817410569 	 181981107098.108856201171875 	 2901336.954409297555685
64641.958483787704608 	 234606213410.044403076171875 	 3629317.844212346710265
58579.891128753100929 	 212605044185.600189208984375 	 3629317.844212346710265
56933.784282687644009 	 224508412641.966949462890625 	 3943324.960224630776793
37083.989141431084136 	 146234220006.104370117187500 	 3943324.960224630776793
89844.819559660070809 	 294434605010.984680175781250 	 3277146.155493916943669
73415.473573932758882 	 243699536225.449829101562500 	 3319457.389048007316887
66754.117686288576806 	 227159987158.988037109375000 	 3402935.954101406969130
69409.447392872505588 	 221716965340.441406250000000 	 3194334.109670624136925
57180.493069183561602 	 176204539372.627868652343750 	 3081549.841821672860533
62854.360518744331785 	 193688844714.338989257812500 	 3081549.841821672860533
52779.928453286491276 	 162643980176.584197998046875 	 3081549.841821672860533
42339.718355051678373 	 148558546942.412384033203125 	 3508727.802500542718917
55797.936596122337505 	 188366178233.998596191406250 	 3375862.795741608832031
43879.114037839135563 	 148129868590.444488525390625 	 3375862.795741608832031
64006.226922406865924 	 243860420371.379119873046875 	 3809948.376850973349065
90115.155102500953944 	 171400697970.294464111328125 	 1902018.564750132849440
89721.874777202043333 	 170652671490.424987792968750 	 1902018.564750132849440
107653.409508219890995 	 204758783443.282714843750000 	 1902018.564750132849440
109624.635126316701644 	 148263772730.148803710937500 	 1352467.650718376971781
96845.421435104057309 	 130980299611.166336059570312 	 1352467.650718376971781
120501.933529336311040 	 162974966947.443511962890625 	 1352467.650718376971781
100162.316827242510044 	 135466293329.850433349609375 	 1352467.650718376971781
69529.076693110138876 	 159202165781.555969238281250 	 2289720.694613104686141
63654.289891590291518 	 145750544865.676055908203125 	 2289720.694613104686141
76206.037764731678180 	 213702403639.906585693359375 	 2804271.287527935579419
58133.576223875163123 	 163022318645.929779052734375 	 2804271.287527935579419
80119.500530274133780 	 224676814908.126953125000000 	 2804271.287527935579419
77741.718177155664307 	 188697143839.104492187500000 	 2427231.456463397014886
84474.478511058885488 	 205039111510.383392333984375 	 2427231.456463397014886
137597.130561038531596 	 153920508804.816772460937500 	 1118631.676236425060779
132369.427545545069734 	 148072634617.729095458984375 	 1118631.676236425060779
105151.634098601003643 	 180293481895.909576416015625 	 1714604.660607060417533
98646.937820763923810 	 169140499342.096710205078125 	 1714604.660607060417533
115205.208245492976857 	 197531386983.929199218750000 	 1714604.660607060417533
